position,token,surprisal_bits,category
139, provide,9.401853561401367,true_boilerplate
140, sub,7.6320672035217285,medical_vocabulary
141,opt,0.030166497454047203,medical_vocabulary
142,imal,3.267666670581093e-06,medical_vocabulary
143, risk,4.468343734741211,clinical_entity
144, reduction,7.122424602508545,medical_vocabulary
145, for,2.9344594478607178,true_boilerplate
146, the,0.3612055778503418,true_boilerplate
147, other,0.6269286274909973,true_boilerplate
148, condition,1.9499808549880981,medical_vocabulary
149,.,0.38902559876441956,true_boilerplate
150, For,1.9630168676376343,true_boilerplate
151, example,0.4724891781806946,true_boilerplate
152,",",0.0005026177386753261,true_boilerplate
153, the,2.466768503189087,true_boilerplate
154, combination,3.8807151317596436,medical_vocabulary
155, of,0.008136044256389141,true_boilerplate
156, aspir,1.8493281602859497,clinical_entity
157,in,1.7198263435602712e-07,true_boilerplate
158, and,0.39409732818603516,true_boilerplate
159, a,2.4823696613311768,true_boilerplate
160, th,9.566298484802246,medical_vocabulary
161,ien,0.000667654094286263,medical_vocabulary
162,opy,0.00024780569947324693,medical_vocabulary
163,rid,0.001332250190898776,medical_vocabulary
164,ine,2.35614315897692e-05,medical_vocabulary
165, inhibitor,12.435404777526855,medical_vocabulary
166, is,3.638416051864624,true_boilerplate
167, recommended,4.435619831085205,medical_vocabulary
168, to,5.2022809982299805,true_boilerplate
169, prevent,1.3523305654525757,medical_vocabulary
170, in,7.472507953643799,true_boilerplate
171,-st,0.0016427027294412255,true_boilerplate
172,ent,-0.0,medical_vocabulary
173, throm,0.12357109040021896,clinical_entity
174,b,0.0008213272667489946,true_boilerplate
175,osis,3.783613237828831e-06,medical_vocabulary
176, but,5.6424336433410645,true_boilerplate
177, is,1.7161210775375366,true_boilerplate
178, inferior,6.1861138343811035,medical_vocabulary
179, to,0.5362544655799866,true_boilerplate
180, war,4.013039588928223,true_boilerplate
181,far,1.2038780141665484e-06,true_boilerplate
182,in,-0.0,true_boilerplate
183, or,1.5293684005737305,true_boilerplate
184, the,3.791003942489624,true_boilerplate
185, newer,1.3647055625915527,medical_vocabulary
186, oral,3.5992136001586914,medical_vocabulary
187, ant,0.038260769098997116,medical_vocabulary
188,ico,3.1644460250390694e-05,medical_vocabulary
189,ag,9.287033208238427e-06,medical_vocabulary
190,ul,0.004157360177487135,medical_vocabulary
191,ants,4.9874884098244365e-06,medical_vocabulary
192, for,2.238403797149658,true_boilerplate
193, the,1.4042505025863647,true_boilerplate
194, prevention,0.149457186460495,medical_vocabulary
195, of,0.0035110495518893003,true_boilerplate
196, stroke,0.3074343204498291,medical_vocabulary
197, in,0.14661496877670288,true_boilerplate
198, atr,0.839289665222168,medical_vocabulary
199,ial,2.751719648586004e-06,medical_vocabulary
200, fibr,0.0017947261221706867,clinical_entity
201,illation,6.879304237372708e-07,clinical_entity
202,.,0.18470041453838348,true_boilerplate
203, As,8.919331550598145,true_boilerplate
204, a,1.3997796773910522,true_boilerplate
205, result,0.0807541012763977,true_boilerplate
206,",",0.014439225196838379,true_boilerplate
207, some,4.444015026092529,true_boilerplate
208, clinicians,1.6434955596923828,medical_vocabulary
209, have,1.312670350074768,true_boilerplate
210, utilized,8.881728172302246,medical_vocabulary
211, both,10.164989471435547,true_boilerplate
212, gold,15.334691047668457,true_boilerplate
213, standard,0.8381157517433167,true_boilerplate
214, therapies,0.3282265067100525,medical_vocabulary
215, simultaneously,2.6977925300598145,medical_vocabulary
216,",",1.1719948053359985,true_boilerplate
217, resulting,2.7390854358673096,medical_vocabulary
218, in,0.0014173006638884544,true_boilerplate
219, triple,1.7717441320419312,clinical_entity
220, oral,13.13239860534668,medical_vocabulary
221, ant,0.2305067479610443,medical_vocabulary
222,ith,1.6401602029800415,medical_vocabulary
223,rom,3.4396526871205424e-07,medical_vocabulary
224,bot,0.0012334480416029692,medical_vocabulary
225,ic,0.0007039252086542547,medical_vocabulary
226, therapy,0.05006318539381027,clinical_entity
227,.,2.718628406524658,true_boilerplate
228, While,3.036130666732788,true_boilerplate
229, this,2.0157651901245117,true_boilerplate
230, strategy,3.0202884674072266,medical_vocabulary
231, theoretically,7.112884521484375,medical_vocabulary
232, minim,7.861943244934082,medical_vocabulary
233,izes,0.0006322416593320668,medical_vocabulary
234, the,0.6566264629364014,true_boilerplate
235, risk,0.0845615491271019,clinical_entity
236, of,0.0277511328458786,true_boilerplate
237, throm,1.0938225984573364,clinical_entity
238,bot,0.2498900294303894,medical_vocabulary
239,ic,2.407755118838395e-06,medical_vocabulary
240, complications,1.6804019212722778,medical_vocabulary
241,",",1.1293096542358398,true_boilerplate
242, it,0.684861421585083,true_boilerplate
243, may,2.648456335067749,true_boilerplate
244, increase,1.9289915561676025,true_boilerplate
245, the,0.25118881464004517,true_boilerplate
246, risk,0.15178582072257996,clinical_entity
247, of,0.03401052951812744,true_boilerplate
248, bleeding,0.14884209632873535,clinical_entity
249, beyond,11.18016242980957,medical_vocabulary
250, the,2.534146785736084,true_boilerplate
251, benefits,10.246932983398438,medical_vocabulary
252, gained,3.5222740173339844,medical_vocabulary
253,.,0.9234417676925659,true_boilerplate
254, The,2.774879217147827,true_boilerplate
255, net,12.647326469421387,medical_vocabulary
256, risk,3.5440332889556885,clinical_entity
257,-b,0.5710026621818542,true_boilerplate
258,enefit,1.7714104615151882e-05,medical_vocabulary
259, ratio,1.6170634031295776,medical_vocabulary
260, for,3.8237123489379883,true_boilerplate
261, patients,5.368927478790283,medical_vocabulary
262, on,3.2921736240386963,true_boilerplate
263, triple,0.2873554527759552,clinical_entity
264, ant,1.9310672283172607,medical_vocabulary
265,ith,0.04856818914413452,medical_vocabulary
266,rom,-0.0,medical_vocabulary
267,bot,0.0001095487896236591,medical_vocabulary
268,ic,-0.0,medical_vocabulary
269, therapy,0.024176549166440964,clinical_entity
270, should,6.95314359664917,true_boilerplate
271, drive,16.688871383666992,true_boilerplate
272, treatment,3.3143575191497803,true_boilerplate
273, decisions,0.28131103515625,medical_vocabulary
274,",",1.519597053527832,true_boilerplate
275, yet,5.409641265869141,true_boilerplate
276, it,5.020405292510986,true_boilerplate
277, is,0.6796413660049438,true_boilerplate
278, often,3.6168580055236816,true_boilerplate
279, unclear,1.1391525268554688,medical_vocabulary
280,".

",4.566069602966309,true_boilerplate
281,2,3.717350721359253,numeric
282,.,0.0005663996562361717,true_boilerplate
283, Case,0.04842251539230347,true_boilerplate
284,"

",6.420668601989746,true_boilerplate
285,A,0.2172049880027771,true_boilerplate
286, ,0.019450919702649117,true_boilerplate
287,5,3.659120798110962,numeric
288,5,3.4500174522399902,numeric
289,-year,0.015216637402772903,true_boilerplate
290,-old,0.003264147089794278,true_boilerplate
291, Caucasian,7.730438232421875,medical_vocabulary
292, male,0.6694120764732361,medical_vocabulary
293, presented,2.0750207901000977,medical_vocabulary
294, to,0.7979257106781006,true_boilerplate
295, the,0.11608055979013443,true_boilerplate
296, emergency,0.3666781485080719,clinical_entity
297, department,0.08017522841691971,clinical_entity
298, for,5.4668731689453125,true_boilerplate
299, one,9.959931373596191,true_boilerplate
300,-day,4.196004390716553,true_boilerplate
301, history,0.3509736955165863,true_boilerplate
302, of,0.0015466705663129687,true_boilerplate
303, in,12.63354778289795,true_boilerplate
304,tract,0.011058473028242588,medical_vocabulary
305,able,9.716692147776484e-05,true_boilerplate
306, nausea,6.688523292541504,clinical_entity
307, and,1.2344766855239868,true_boilerplate
308, vomiting,0.3133734166622162,clinical_entity
309, and,3.8013875484466553,true_boilerplate
310, was,5.4481587409973145,true_boilerplate
311, found,0.3535638749599457,true_boilerplate
312, to,0.013115448877215385,true_boilerplate
313, be,2.756345272064209,true_boilerplate
314, in,2.6164865493774414,true_boilerplate
315, atr,0.9644867777824402,medical_vocabulary
316,ial,5.159478746463719e-07,medical_vocabulary
317, fibr,0.014317306689918041,clinical_entity
318,illation,3.783568536164239e-05,clinical_entity
319, with,1.7614351511001587,true_boilerplate
320, rapid,2.518941640853882,clinical_entity
321, vent,0.006296798121184111,clinical_entity
322,ricular,1.3930527529737446e-05,clinical_entity
323, response,0.09064404666423798,clinical_entity
324,.,0.40975162386894226,true_boilerplate
325, He,0.8187031149864197,true_boilerplate
326, had,0.25850996375083923,true_boilerplate
327, a,0.4237586259841919,true_boilerplate
328, known,6.494036674499512,true_boilerplate
329, history,0.24235029518604279,true_boilerplate
330, of,0.000520669505931437,true_boilerplate
331, par,14.187529563903809,medical_vocabulary
332,ox,0.0002024093846557662,medical_vocabulary
333,ys,1.2038780141665484e-06,medical_vocabulary
334,mal,1.4618452041759156e-05,medical_vocabulary
335, atr,0.006051912903785706,medical_vocabulary
336,ial,-0.0,medical_vocabulary
337, fibr,0.005006489343941212,clinical_entity
338,illation,6.879304237372708e-07,clinical_entity
339, but,6.600100517272949,true_boilerplate
340, had,0.7266526818275452,true_boilerplate
341, previously,6.150994300842285,medical_vocabulary
342, refused,7.628166675567627,medical_vocabulary
343, war,2.8651821613311768,true_boilerplate
344,far,-0.0,true_boilerplate
345,in,-0.0,true_boilerplate
346, therapy,2.4783289432525635,clinical_entity
347,.,1.222365379333496,true_boilerplate
348, His,2.7991578578948975,true_boilerplate
349, past,1.4257439374923706,true_boilerplate
350, medical,0.0063896034844219685,true_boilerplate
351, history,0.0007379607413895428,true_boilerplate
352, was,2.1192245483398438,true_boilerplate
353, otherwise,2.3641700744628906,medical_vocabulary
354, significant,6.043705463409424,medical_vocabulary
355, for,0.07335201650857925,true_boilerplate
356, congest,11.013957023620605,clinical_entity
357,ive,2.5797373837121995e-06,medical_vocabulary
358, heart,0.00013500005297828466,clinical_entity
359, failure,0.00010559348447714001,clinical_entity
360, preserved,22.46628189086914,medical_vocabulary
361, e,0.0010047166142612696,true_boilerplate
362,jection,1.5478429986615083e-06,medical_vocabulary
363, fraction,0.0006745302234776318,medical_vocabulary
364,",",0.9974197149276733,true_boilerplate
365, coronary,4.6672210693359375,clinical_entity
366, artery,0.00616220198571682,clinical_entity
367, disease,0.0024272119626402855,clinical_entity
368, treated,11.017552375793457,medical_vocabulary
369, with,0.07833782583475113,true_boilerplate
370, a,2.445136547088623,true_boilerplate
371, bare,5.36848783493042,clinical_entity
372, metal,0.7625439167022705,clinical_entity
373, st,0.007809880655258894,true_boilerplate
374,ent,4.8670270189177245e-05,medical_vocabulary
375, six,6.373258590698242,true_boilerplate
376, months,0.22244396805763245,true_boilerplate
377, prior,0.9737487435340881,medical_vocabulary
378,",",0.0836164727807045,true_boilerplate
379, diabetes,8.575469970703125,clinical_entity
380, mell,0.27733010053634644,clinical_entity
381,itus,1.2038780141665484e-06,clinical_entity
382, type,1.6562440395355225,clinical_entity
383, ,0.09727601706981659,true_boilerplate
384,2,0.020456088706851006,numeric
385,",",0.018838416785001755,true_boilerplate
386, hypertension,4.35120964050293,clinical_entity
387,",",0.009479428641498089,true_boilerplate
388, g,10.829665184020996,numeric
389,out,1.633825922908727e-05,true_boilerplate
390,",",0.024058327078819275,true_boilerplate
391, and,0.18584997951984406,true_boilerplate
392, chronic,3.0693812370300293,clinical_entity
393, kidney,0.27139535546302795,clinical_entity
394, disease,0.00016113874153234065,clinical_entity
395, stage,0.9285470247268677,true_boilerplate
396, ,0.1523430198431015,true_boilerplate
397,3,0.28141629695892334,numeric
398, (,6.298458099365234,true_boilerplate
399,cre,6.768416404724121,medical_vocabulary
400,atin,4.5230728574097157e-05,clinical_entity
401,ine,0.0005007265717722476,medical_vocabulary
402, clearance,5.267431735992432,clinical_entity
403, ,0.575921893119812,true_boilerplate
404,3,1.5443496704101562,numeric
405,0,1.9909327030181885,numeric
406,).,5.235506057739258,true_boilerplate
407, His,2.1248505115509033,true_boilerplate
408, home,7.76714563369751,true_boilerplate
409, medications,0.12332417815923691,medical_vocabulary
410, included,0.17906655371189117,true_boilerplate
411, pr,3.0060207843780518,medical_vocabulary
412,as,0.0011664305347949266,true_boilerplate
413,ug,-0.0,numeric
414,rel,4.471542069950374e-06,medical_vocabulary
415,",",2.543534517288208,true_boilerplate
416, aspir,0.27146175503730774,clinical_entity
417,in,6.879304237372708e-07,true_boilerplate
418,",",0.0397581122815609,true_boilerplate
419, at,9.129582405090332,true_boilerplate
420,or,0.018122395500540733,true_boilerplate
421,v,4.1275245166616514e-05,true_boilerplate
422,ast,0.00026173386140726507,medical_vocabulary
423,atin,2.8376858608680777e-05,clinical_entity
424,",",0.006199191324412823,true_boilerplate
425, cl,12.611427307128906,medical_vocabulary
426,on,0.012251130305230618,true_boilerplate
427,idine,0.04308737814426422,clinical_entity
428,",",0.005702494643628597,true_boilerplate
429, f,6.731363773345947,true_boilerplate
430,uro,0.011068372055888176,medical_vocabulary
431,sem,1.1694773093040567e-05,medical_vocabulary
432,ide,1.6854201021487825e-05,medical_vocabulary
433,",",0.002723181387409568,true_boilerplate
434, potassium,10.643213272094727,clinical_entity
435, chloride,2.156611680984497,clinical_entity
436,",",0.004553099628537893,true_boilerplate
437, a,7.61273717880249,true_boilerplate
438,ml,0.004205890465527773,numeric
439,od,1.7886084606288932e-05,medical_vocabulary
440,ip,0.0001033578664646484,medical_vocabulary
441,ine,-0.0,medical_vocabulary
442,",",0.009935030713677406,true_boilerplate
443, insulin,9.423954963684082,clinical_entity
444,",",0.3091503381729126,true_boilerplate
445, al,7.360015392303467,true_boilerplate
446,lop,0.007361136376857758,medical_vocabulary
447,ur,7.911180546216201e-06,medical_vocabulary
448,in,3.95559527532896e-06,true_boilerplate
449,ol,1.7198263435602712e-07,medical_vocabulary
450,",",0.03871775418519974,true_boilerplate
451, and,0.056582484394311905,true_boilerplate
452, hy,12.246602058410645,medical_vocabulary
453,d,0.0029068440198898315,true_boilerplate
454,ral,0.02061106078326702,medical_vocabulary
455,azine,2.0637771740439348e-05,clinical_entity
456,".

",2.47078275680542,true_boilerplate
457,His,3.5814106464385986,true_boilerplate
458, nausea,11.14405345916748,clinical_entity
459, and,0.18664216995239258,true_boilerplate
460, vomiting,0.000809123448561877,clinical_entity
461, were,0.772358775138855,true_boilerplate
462, treated,7.360357284545898,medical_vocabulary
463, with,0.10946180671453476,true_boilerplate
464, supportive,7.797879695892334,medical_vocabulary
465, care,0.31253597140312195,true_boilerplate
466, and,1.4413379430770874,true_boilerplate
467, he,3.9387452602386475,true_boilerplate
468, was,0.06519094854593277,true_boilerplate
469, started,7.142490863800049,true_boilerplate
470, on,0.0016109216958284378,true_boilerplate
471, he,10.485000610351562,true_boilerplate
472,par,0.0002992187801282853,medical_vocabulary
473,in,-0.0,true_boilerplate
474, and,4.97549295425415,true_boilerplate
475, d,5.916763782501221,true_boilerplate
476,ilt,0.05928966403007507,medical_vocabulary
477,iaz,7.051116699585691e-05,medical_vocabulary
478,em,1.0318955219190684e-06,medical_vocabulary
479, drip,5.553390026092529,medical_vocabulary
480, for,1.2928905487060547,true_boilerplate
481, his,5.469592571258545,true_boilerplate
482, atr,1.4930185079574585,medical_vocabulary
483,ial,8.599129728281696e-07,medical_vocabulary
484, fibr,0.016378317028284073,clinical_entity
485,illation,1.3070622117083985e-05,clinical_entity
486,.,0.20475082099437714,true_boilerplate
487, Card,10.998215675354004,true_boilerplate
488,iology,2.330840587615967,medical_vocabulary
489, recommended,7.155616760253906,medical_vocabulary
490, riv,9.280720710754395,medical_vocabulary
491,ar,8.065760630415753e-05,medical_vocabulary
492,ox,1.7198254909089883e-06,medical_vocabulary
493,aban,1.7198263435602712e-07,clinical_entity
494, for,2.364896535873413,true_boilerplate
495, throm,5.842176914215088,clinical_entity
496,bo,7.976356506347656,medical_vocabulary
497,emb,0.0003946461947634816,medical_vocabulary
498,ol,3.2286126613616943,medical_vocabulary
499,ism,0.00012124267959734425,medical_vocabulary
500, proph,1.1165242195129395,medical_vocabulary
501,yl,9.544721251586452e-05,medical_vocabulary
502,axis,3.0956844057072885e-06,medical_vocabulary
503, as,5.561474323272705,true_boilerplate
504, the,4.021960735321045,true_boilerplate
505, patient,0.045289065688848495,medical_vocabulary
506,'s,5.491752624511719,true_boilerplate
507, main,15.103106498718262,true_boilerplate
508, objection,19.542320251464844,medical_vocabulary
509, to,0.09181031584739685,true_boilerplate
510, war,0.07947192341089249,true_boilerplate
511,far,5.159478746463719e-07,true_boilerplate
512,in,-0.0,true_boilerplate
513, was,0.2857400178909302,true_boilerplate
514, the,1.5987142324447632,true_boilerplate
515, need,0.874641478061676,true_boilerplate
516, for,0.04254026710987091,true_boilerplate
517, frequent,0.9740628600120544,medical_vocabulary
518, monitoring,0.876529335975647,medical_vocabulary
519, and,2.1397478580474854,true_boilerplate
520, dose,6.59211540222168,medical_vocabulary
521, adjustment,1.572343111038208,medical_vocabulary
522,".

",6.060424327850342,true_boilerplate
523,Within,7.630395412445068,true_boilerplate
524, ,0.7893779873847961,true_boilerplate
525,7,3.9927518367767334,numeric
526,2,0.15321539342403412,numeric
527, hours,0.0217941552400589,numeric
528, of,0.5646765828132629,true_boilerplate
529, initiating,3.13877272605896,medical_vocabulary
530, ren,20.20659828186035,medical_vocabulary
531,ally,10.642257690429688,medical_vocabulary
532, dos,4.3944573402404785,medical_vocabulary
533,ed,0.00010266999015584588,medical_vocabulary
534, riv,0.01697673834860325,medical_vocabulary
535,ar,3.4396526871205424e-07,medical_vocabulary
536,ox,-0.0,medical_vocabulary
537,aban,4.471542069950374e-06,clinical_entity
538,",",0.9663470387458801,true_boilerplate
539, the,0.5924718379974365,true_boilerplate
540, patient,0.001057133893482387,medical_vocabulary
541, experienced,3.779083728790283,medical_vocabulary
542, recurrent,7.660343170166016,medical_vocabulary
543, nasal,12.475366592407227,clinical_entity
544, bleeding,0.7307978868484497,clinical_entity
545,.,2.2673068046569824,true_boilerplate
546, During,9.83630657196045,true_boilerplate
547, the,0.7150605916976929,true_boilerplate
548, day,7.2615065574646,numeric
549, the,8.335329055786133,true_boilerplate
550, patient,1.387227177619934,medical_vocabulary
551, had,1.7265981435775757,true_boilerplate
552, five,8.220736503601074,true_boilerplate
553, episodes,0.37242376804351807,medical_vocabulary
554, of,0.060124944895505905,true_boilerplate
555, mild,6.248042106628418,medical_vocabulary
556, bleeding,2.4779725074768066,clinical_entity
557, that,5.767832279205322,true_boilerplate
558, stopped,3.3554391860961914,medical_vocabulary
559, with,3.1278085708618164,true_boilerplate
560, direct,3.344409704208374,medical_vocabulary
561, pressure,0.027913417667150497,true_boilerplate
562, and,3.1104538440704346,true_boilerplate
563, simple,12.079846382141113,clinical_entity
564, packing,8.957380294799805,clinical_entity
565,.,0.26813560724258423,true_boilerplate
566, However,3.2317850589752197,true_boilerplate
567,",",0.0010811935644596815,true_boilerplate
568, that,4.847406387329102,true_boilerplate
569, night,1.4010709524154663,true_boilerplate
570, the,3.137709140777588,true_boilerplate
571, patient,0.10157883912324905,medical_vocabulary
572, experienced,0.9340866208076477,medical_vocabulary
573, severe,4.513264179229736,medical_vocabulary
574, posterior,8.215656280517578,clinical_entity
575, nasal,0.542263925075531,clinical_entity
576, hemorrh,5.381044864654541,clinical_entity
577,age,6.638377817580476e-05,true_boilerplate
578, requiring,1.989945650100708,medical_vocabulary
579, posterior,6.445842266082764,clinical_entity
580, nasal,0.06029418855905533,clinical_entity
581, packing,0.012284893542528152,clinical_entity
582,.,2.206918478012085,true_boilerplate
583, As,7.729395389556885,true_boilerplate
584,pir,0.7257266044616699,medical_vocabulary
585,in,8.564481686335057e-05,true_boilerplate
586, was,2.498591661453247,true_boilerplate
587, discontinued,1.1008672714233398,medical_vocabulary
588,.,3.946079730987549,true_boilerplate
589, When,8.138301849365234,true_boilerplate
590, the,0.7462737560272217,true_boilerplate
591, packing,6.903902053833008,clinical_entity
592, was,0.02625967562198639,true_boilerplate
593, removed,0.01807297207415104,medical_vocabulary
594, five,8.868563652038574,true_boilerplate
595, days,0.002070216927677393,numeric
596, later,0.17471985518932343,true_boilerplate
597,",",0.02417164482176304,true_boilerplate
598, bleeding,7.405754566192627,clinical_entity
599, rec,1.810642123222351,medical_vocabulary
600,urred,0.00031056723673827946,medical_vocabulary
601,.,1.2489614486694336,true_boilerplate
602, Card,14.184222221374512,true_boilerplate
603,iology,0.1389571577310562,medical_vocabulary
604, re,7.191671848297119,true_boilerplate
605,eval,1.0649635791778564,medical_vocabulary
606,uated,1.1522791282914113e-05,medical_vocabulary
607, the,0.5155612230300903,true_boilerplate
608, patient,0.3032318353652954,medical_vocabulary
609,'s,5.640920162200928,true_boilerplate
610, ant,0.8641842007637024,medical_vocabulary
611,ith,2.3090033531188965,medical_vocabulary
612,rom,1.2210716704430524e-05,medical_vocabulary
613,bot,0.012494453229010105,medical_vocabulary
614,ic,5.159478746463719e-07,medical_vocabulary
615, regimen,0.20638558268547058,clinical_entity
616,",",2.6074278354644775,true_boilerplate
617, discontin,8.494108200073242,medical_vocabulary
618,uing,0.0003308566811028868,medical_vocabulary
619, riv,2.5821869373321533,medical_vocabulary
620,ar,-0.0,medical_vocabulary
621,ox,-0.0,medical_vocabulary
622,aban,-0.0,clinical_entity
623, and,1.0252671241760254,true_boilerplate
624, switching,3.775785207748413,medical_vocabulary
625, pr,5.705638408660889,medical_vocabulary
626,as,1.2038780141665484e-06,true_boilerplate
627,ug,-0.0,numeric
628,rel,4.299559805076569e-06,medical_vocabulary
629, to,0.03892434760928154,true_boilerplate
630, clo,0.2627989649772644,medical_vocabulary
631,pid,5.8473983699514065e-06,medical_vocabulary
632,og,0.0003269019944127649,medical_vocabulary
633,rel,0.0004910988500341773,medical_vocabulary
634,.,0.39664292335510254,true_boilerplate
635, After,5.113749980926514,true_boilerplate
636, ,3.858779191970825,true_boilerplate
637,2,2.764765977859497,numeric
638,4,2.687366247177124,numeric
639, hours,0.028066914528608322,numeric
640, without,5.609328746795654,true_boilerplate
641, oral,15.659865379333496,medical_vocabulary
642, riv,9.567259788513184,medical_vocabulary
643,ar,-0.0,medical_vocabulary
644,ox,-0.0,medical_vocabulary
