position,token,surprisal_bits,category
250, air,0.0002656887227203697,true_boilerplate
251, and,3.100630044937134,true_boilerplate
252, a,3.2473697662353516,true_boilerplate
253, respiratory,2.064998149871826,clinical_entity
254, rate,0.00017936676158569753,clinical_entity
255, of,0.004595616366714239,true_boilerplate
256, ,0.0007046128157526255,true_boilerplate
257,4,5.736506462097168,numeric
258,0,0.3410159945487976,numeric
259, per,3.4708406925201416,true_boilerplate
260, minute,0.023987457156181335,medical_vocabulary
261,.,0.03313007205724716,true_boilerplate
262, She,0.7951773405075073,true_boilerplate
263, also,7.551603317260742,true_boilerplate
264, had,0.042174190282821655,true_boilerplate
265, minor,11.394231796264648,medical_vocabulary
266, bru,5.119977951049805,medical_vocabulary
267,ising,9.85426886472851e-05,clinical_entity
268, to,2.0206334590911865,true_boilerplate
269, her,2.336498260498047,true_boilerplate
270, forehead,5.760197639465332,clinical_entity
271, as,9.547780990600586,true_boilerplate
272, a,0.31948357820510864,true_boilerplate
273, result,0.01164767425507307,true_boilerplate
274, of,0.0002737704198807478,true_boilerplate
275, her,4.604428291320801,true_boilerplate
276, fall,0.016831235960125923,clinical_entity
277,.,0.07790771871805191,true_boilerplate
278, She,0.7190645337104797,true_boilerplate
279, had,0.6937305927276611,true_boilerplate
280, a,0.8212199211120605,true_boilerplate
281, past,3.278956413269043,true_boilerplate
282, history,2.1682004928588867,true_boilerplate
283, of,0.000509150791913271,true_boilerplate
284, a,7.845825672149658,true_boilerplate
285, por,13.993873596191406,medical_vocabulary
286,c,0.0050116307102143764,true_boilerplate
287,ine,1.0318955219190684e-06,medical_vocabulary
288, a,2.2387070655822754,true_boilerplate
289,ortic,1.272665940632578e-05,clinical_entity
290, valve,0.001331906532868743,clinical_entity
291, replacement,0.23852574825286865,clinical_entity
292, ,2.032257080078125,true_boilerplate
293,1,1.2819408178329468,numeric
294,7,6.613027095794678,numeric
295, years,0.007129266392439604,true_boilerplate
296, previously,2.7340469360351562,medical_vocabulary
297,",",0.9334743618965149,true_boilerplate
298, hypertension,6.602423667907715,clinical_entity
299, and,2.1725034713745117,true_boilerplate
300, atr,0.46982085704803467,medical_vocabulary
301,ial,2.4421327907475643e-05,medical_vocabulary
302, fibr,0.011391240172088146,clinical_entity
303,illation,1.926192817336414e-05,clinical_entity
304, for,2.407663345336914,true_boilerplate
305, which,0.09750879555940628,true_boilerplate
306, she,0.003241324797272682,true_boilerplate
307, was,0.09241632372140884,true_boilerplate
308, on,0.20734669268131256,true_boilerplate
309, war,0.1639203429222107,true_boilerplate
310,far,1.7198263435602712e-07,true_boilerplate
311,in,-0.0,true_boilerplate
312,.,0.7274104356765747,true_boilerplate
313, On,2.10432505607605,true_boilerplate
314, examination,0.9314744472503662,medical_vocabulary
315, she,1.2729477882385254,true_boilerplate
316, was,0.6975043416023254,true_boilerplate
317, t,2.1382546424865723,true_boilerplate
318,ach,1.3242603927210439e-05,medical_vocabulary
319,yc,0.5586676001548767,medical_vocabulary
320,ard,1.7198263435602712e-07,medical_vocabulary
321,ic,3.783568536164239e-05,medical_vocabulary
322,",",1.0551397800445557,true_boilerplate
323, hypert,4.850800514221191,clinical_entity
324,ensive,2.7860918635269627e-05,medical_vocabulary
325, and,1.5981247425079346,true_boilerplate
326, her,5.190963268280029,true_boilerplate
327, jug,6.368291854858398,medical_vocabulary
328,ular,0.00020653638057410717,clinical_entity
329, ven,0.5083380937576294,medical_vocabulary
330,ous,0.0016085165552794933,medical_vocabulary
331, pressure,0.026687216013669968,clinical_entity
332, was,0.06598503142595291,true_boilerplate
333, elevated,2.0261728763580322,medical_vocabulary
334,.,0.10022921860218048,true_boilerplate
335, She,1.4332332611083984,true_boilerplate
336, had,0.3963233530521393,true_boilerplate
337, coarse,10.576359748840332,medical_vocabulary
338, crack,0.24279628694057465,clinical_entity
339,les,0.0006294911145232618,medical_vocabulary
340, throughout,4.929620742797852,medical_vocabulary
341, both,1.229227066040039,true_boilerplate
342, lungs,0.8717015981674194,medical_vocabulary
343,.,0.9735108017921448,true_boilerplate
344, Ar,8.451874732971191,medical_vocabulary
345,ter,1.7198254909089883e-06,medical_vocabulary
346,ial,2.407755118838395e-06,medical_vocabulary
347, blood,0.010927393101155758,clinical_entity
348, gases,1.768093228340149,medical_vocabulary
349, on,2.7839877605438232,true_boilerplate
350, ,2.133391857147217,true_boilerplate
351,1,0.4066949784755707,numeric
352,5,2.7633957862854004,numeric
353, litres,4.356805324554443,medical_vocabulary
354, oxygen,4.298227310180664,clinical_entity
355, showed,0.2895165979862213,medical_vocabulary
356, severe,6.809054374694824,medical_vocabulary
357, type,7.1091461181640625,clinical_entity
358, ,0.5721732974052429,true_boilerplate
359,2,4.743987083435059,numeric
360, respiratory,0.006338407285511494,clinical_entity
361, failure,0.0009971546242013574,clinical_entity
362, with,1.117438554763794,true_boilerplate
363, pH,2.086275339126587,medical_vocabulary
364, of,2.3177878856658936,true_boilerplate
365, ,0.00028322762227617204,true_boilerplate
366,7,0.07952042669057846,numeric
367,.,0.0024696195032447577,true_boilerplate
368,1,2.5398387908935547,numeric
369,5,3.0728907585144043,numeric
370,",",0.3032084107398987,true_boilerplate
371, p,1.2947051525115967,true_boilerplate
372,CO,0.30135035514831543,true_boilerplate
373,2,0.012279437854886055,numeric
374, ,3.391296863555908,true_boilerplate
375,9,3.516312599182129,numeric
376,.,0.20045579969882965,true_boilerplate
377,1,3.8736660480499268,numeric
378,2,11.678914070129395,numeric
379,",",4.424450874328613,true_boilerplate
380, p,0.10621466487646103,true_boilerplate
381,O,0.004971697460860014,true_boilerplate
382,2,0.00012244645040482283,numeric
383, ,0.08077491819858551,true_boilerplate
384,1,2.8970401287078857,numeric
385,0,1.9540657997131348,numeric
386,.,0.3356958031654358,true_boilerplate
387,2,3.0126514434814453,numeric
388,2,6.675905704498291,numeric
389, and,1.0920848846435547,true_boilerplate
390, bic,1.3146194219589233,medical_vocabulary
391,arbonate,0.002342736115679145,clinical_entity
392, of,0.5810672640800476,true_boilerplate
393, ,0.00010352984099881724,true_boilerplate
394,2,0.5621925592422485,numeric
395,2,2.866429567337036,numeric
396,.,0.2201816886663437,true_boilerplate
397,8,3.1247870922088623,numeric
398, mm,1.380474328994751,medical_vocabulary
399,ol,0.015727423131465912,medical_vocabulary
400,/l,0.9348320364952087,true_boilerplate
401,.,0.09654191881418228,true_boilerplate
402, Laboratory,13.994566917419434,medical_vocabulary
403, results,1.766535758972168,true_boilerplate
404, showed,0.4239583909511566,medical_vocabulary
405, a,1.5805919170379639,true_boilerplate
406, ha,3.41959285736084,medical_vocabulary
407,em,0.00970664992928505,medical_vocabulary
408,oglobin,4.677852484746836e-05,clinical_entity
409, of,0.028838708996772766,true_boilerplate
410, ,0.0001874489098554477,true_boilerplate
411,1,0.4851853549480438,numeric
412,1,1.7545050382614136,numeric
413,.,0.6599778532981873,true_boilerplate
414,9,3.7225306034088135,numeric
415, g,0.12049655616283417,numeric
416,/d,0.02691967785358429,true_boilerplate
417,L,3.3909292221069336,numeric
418, and,1.9816516637802124,true_boilerplate
419, IN,1.2931392192840576,true_boilerplate
420,R,6.10525457886979e-05,true_boilerplate
421, of,0.08498416095972061,true_boilerplate
422, ,0.0008318122127093375,true_boilerplate
423,4,3.5621602535247803,numeric
424,.,0.0004372855764813721,true_boilerplate
425,9,4.732681751251221,numeric
426,.,0.18963290750980377,true_boilerplate
427, E,8.904557228088379,true_boilerplate
428,CG,0.839593231678009,medical_vocabulary
429, showed,0.2863209843635559,medical_vocabulary
430, atr,0.8638194799423218,medical_vocabulary
431,ial,1.1866753993672319e-05,medical_vocabulary
432, fibr,0.005554994102567434,clinical_entity
433,illation,2.0293809939175844e-05,clinical_entity
434,",",5.67301082611084,true_boilerplate
435, right,9.364107131958008,clinical_entity
436, bundle,0.3858465850353241,clinical_entity
437, branch,0.016492070630192757,clinical_entity
438, block,0.0005569442873820662,clinical_entity
439, and,0.3288496434688568,true_boilerplate
440, widespread,8.746992111206055,medical_vocabulary
441, ST,0.2765711545944214,true_boilerplate
442, depression,1.831234097480774,clinical_entity
443,.,0.1392912119626999,true_boilerplate
444, Find,11.597222328186035,true_boilerplate
445,ings,1.3758605064140284e-06,medical_vocabulary
446, on,1.3586539030075073,true_boilerplate
447, chest,0.9120234847068787,medical_vocabulary
448, radi,2.4742953777313232,medical_vocabulary
449,ograph,0.4583246111869812,medical_vocabulary
450, were,1.2760329246520996,true_boilerplate
451, compatible,6.433974266052246,medical_vocabulary
452, with,0.00027789719752036035,true_boilerplate
453, pulmonary,1.384781002998352,clinical_entity
454, o,0.14223484694957733,true_boilerplate
455,ed,1.633825922908727e-05,medical_vocabulary
456,ema,1.7198254909089883e-06,medical_vocabulary
457,.,0.33209800720214844,true_boilerplate
458, She,2.930952310562134,true_boilerplate
459, was,0.32735130190849304,true_boilerplate
460, commenced,3.286769390106201,medical_vocabulary
461, on,0.0019213140476495028,true_boilerplate
462, a,6.866959571838379,true_boilerplate
463, nit,14.073264122009277,medical_vocabulary
464,rate,0.8676691651344299,clinical_entity
465, infusion,0.050507981330156326,medical_vocabulary
466,",",1.5729378461837769,true_boilerplate
467, intr,2.415895700454712,medical_vocabulary
468,avenous,1.3414583918347489e-05,medical_vocabulary
469, di,9.977967262268066,medical_vocabulary
470,ure,0.0019149592844769359,medical_vocabulary
471,tics,0.0379771962761879,clinical_entity
472, and,0.693010687828064,true_boilerplate
473, Bi,14.123618125915527,medical_vocabulary
474,-level,12.805105209350586,true_boilerplate
475, Positive,1.8749951124191284,medical_vocabulary
476, Air,0.02394026331603527,true_boilerplate
477,way,0.00034065739600919187,true_boilerplate
478, Pressure,0.0003205400425940752,clinical_entity
479, ventilation,8.085735321044922,clinical_entity
480,.,0.35476940870285034,true_boilerplate
481, Her,3.5251100063323975,true_boilerplate
482, condition,3.4013149738311768,medical_vocabulary
483, improved,4.167130470275879,medical_vocabulary
484, rapidly,6.242203235626221,medical_vocabulary
485, and,2.203871965408325,true_boilerplate
486, the,7.33006477355957,true_boilerplate
487, Bi,8.014222145080566,medical_vocabulary
488,-level,0.05825288966298103,true_boilerplate
489, Positive,0.3725701868534088,medical_vocabulary
490, Air,0.00045172771206125617,true_boilerplate
491,way,1.2038780141665484e-06,true_boilerplate
492, Pressure,0.00015288447320926934,clinical_entity
493, ventilation,4.122889995574951,clinical_entity
494, was,0.010770524851977825,true_boilerplate
495, discontinued,1.1405292749404907,medical_vocabulary
496,.,0.8645806908607483,true_boilerplate
497, An,7.645308971405029,true_boilerplate
498, hour,6.892096042633057,numeric
499, later,0.6702516674995422,clinical_entity
500, her,6.393063068389893,true_boilerplate
501, breathing,2.4903383255004883,clinical_entity
502, deterior,3.1744439601898193,clinical_entity
503,ated,6.139650213299319e-05,clinical_entity
504, and,2.0463976860046387,true_boilerplate
505, she,0.11278898268938065,true_boilerplate
506, newly,22.56795310974121,medical_vocabulary
507, developed,0.007364558521658182,medical_vocabulary
508, str,0.0822315663099289,medical_vocabulary
509,idor,0.0009473133250139654,clinical_entity
510,.,0.6843495965003967,true_boilerplate
511, She,2.140129566192627,true_boilerplate
512, was,0.2828650176525116,true_boilerplate
513, noted,7.112050533294678,medical_vocabulary
514, to,0.0024679028429090977,true_boilerplate
515, have,0.0707457959651947,true_boilerplate
516, developed,8.333169937133789,medical_vocabulary
517, bru,13.779030799865723,medical_vocabulary
518,ising,5.93327968090307e-05,clinical_entity
519, of,3.350684881210327,true_boilerplate
520, the,0.09873442351818085,true_boilerplate
521, neck,1.1435545682907104,clinical_entity
522,.,2.006636381149292,true_boilerplate
523, Urg,7.21666145324707,medical_vocabulary
524,ent,8.323719521285966e-05,medical_vocabulary
525, nas,13.106553077697754,medical_vocabulary
526,o,1.9275853633880615,true_boilerplate
527,end,0.497018426656723,true_boilerplate
528,os,0.005951378494501114,medical_vocabulary
529,copy,7.223252850963036e-06,medical_vocabulary
530, showed,1.5177764892578125,medical_vocabulary
531, a,0.29803067445755005,true_boilerplate
532, normal,13.108663558959961,clinical_entity
533, l,1.7674709558486938,numeric
534,ary,2.751719648586004e-06,medical_vocabulary
535,nx,0.008034457452595234,medical_vocabulary
536, with,2.5193049907684326,true_boilerplate
537, a,0.745944619178772,true_boilerplate
538, slight,12.666749000549316,medical_vocabulary
539, bul,5.767199516296387,medical_vocabulary
540,ge,0.07946964353322983,medical_vocabulary
541, narrowing,18.05906105041504,clinical_entity
542, the,0.006408951710909605,true_boilerplate
543, tr,6.398430824279785,medical_vocabulary
544,ache,8.599129728281696e-07,clinical_entity
545,a,0.0262848399579525,true_boilerplate
546, anterior,6.972431182861328,medical_vocabulary
547,ly,0.08035612106323242,medical_vocabulary
548,.,0.4131046533584595,true_boilerplate
549, She,3.6939468383789062,true_boilerplate
550, was,0.26188403367996216,true_boilerplate
551, immediately,2.597066879272461,medical_vocabulary
552, int,0.3318960964679718,medical_vocabulary
553,ub,1.0318955219190684e-06,medical_vocabulary
554,ated,6.879304237372708e-07,clinical_entity
555, and,0.7717729806900024,true_boilerplate
556, ventil,2.591745615005493,clinical_entity
557,ated,3.5599969123722985e-05,clinical_entity
558,.,0.533970296382904,true_boilerplate
559, An,5.630856513977051,true_boilerplate
560, urgent,1.6940057277679443,medical_vocabulary
561, computer,8.063365936279297,medical_vocabulary
562,ized,1.0261964797973633,medical_vocabulary
563, tom,0.0049792383797466755,medical_vocabulary
564,ography,0.05288640409708023,medical_vocabulary
565, (,1.428486943244934,true_boilerplate
566,CT,0.0012267464771866798,medical_vocabulary
567,),0.0020660951267927885,true_boilerplate
568, scan,0.0968053787946701,medical_vocabulary
569, of,0.3764271140098572,true_boilerplate
570, the,0.013435815460979939,true_boilerplate
571, neck,0.022313455119729042,clinical_entity
572, showed,0.4364422559738159,medical_vocabulary
573, a,0.17182870209217072,true_boilerplate
574, large,1.6403990983963013,true_boilerplate
575, retro,0.07592922449111938,clinical_entity
576,ph,5.228177906246856e-05,medical_vocabulary
577,ary,3.112852209596895e-05,medical_vocabulary
578,nge,1.3242603927210439e-05,medical_vocabulary
579,al,-0.0,true_boilerplate
580, ha,0.013496982865035534,medical_vocabulary
581,emat,0.0002947481407318264,clinical_entity
582,oma,-0.0,medical_vocabulary
583, causing,4.679772853851318,medical_vocabulary
584, anterior,5.311016082763672,medical_vocabulary
585, compression,10.650923728942871,medical_vocabulary
586, of,0.018160777166485786,true_boilerplate
587, the,0.034076545387506485,true_boilerplate
588, air,10.461079597473145,true_boilerplate
589,way,0.00029870294383727014,true_boilerplate
590,",",4.4041852951049805,true_boilerplate
591, extending,4.216524600982666,medical_vocabulary
592, into,6.270151615142822,true_boilerplate
593, the,0.03134027123451233,true_boilerplate
594, posterior,5.873409748077393,medical_vocabulary
595, medi,0.657119631767273,medical_vocabulary
596,ast,2.923702140833484e-06,medical_vocabulary
597,in,0.005461107008159161,true_boilerplate
598,um,8.599129728281696e-07,medical_vocabulary
599, and,2.7580313682556152,true_boilerplate
600, terminating,14.073213577270508,medical_vocabulary
601, behind,9.661252975463867,true_boilerplate
602, the,0.0015942577738314867,true_boilerplate
603, left,3.544565439224243,true_boilerplate
604, atr,2.6175408363342285,medical_vocabulary
605,ium,0.0028217099606990814,medical_vocabulary
606,.,0.07568935304880142,true_boilerplate
607, Evidence,15.656553268432617,true_boilerplate
608, of,0.013017963618040085,true_boilerplate
609, pulmonary,10.475844383239746,clinical_entity
610, o,1.967316746711731,true_boilerplate
611,ed,2.0637771740439348e-05,medical_vocabulary
612,ema,1.0318955219190684e-06,medical_vocabulary
613, and,2.8550891876220703,true_boilerplate
614, a,3.0333893299102783,true_boilerplate
615, right,3.599092483520508,clinical_entity
616, ple,6.494490146636963,medical_vocabulary
617,ural,6.8275498051662e-05,clinical_entity
618, eff,0.005302272271364927,medical_vocabulary
619,usion,1.7198263435602712e-07,clinical_entity
620, were,0.5952675938606262,true_boilerplate
621, also,0.06936420500278473,true_boilerplate
622, seen,1.9947558641433716,true_boilerplate
623, on,4.66066837310791,true_boilerplate
624, CT,2.2062158584594727,medical_vocabulary
625,".

",3.8091745376586914,true_boilerplate
626,In,6.767916679382324,true_boilerplate
627,tr,4.145418643951416,medical_vocabulary
628,avenous,5.2797706302953884e-05,medical_vocabulary
629, Vitamin,8.120688438415527,clinical_entity
630, K,0.0014116307720541954,medical_vocabulary
631, at,15.540705680847168,true_boilerplate
632, a,0.859795868396759,true_boilerplate
633, dose,0.3289850652217865,medical_vocabulary
634, of,0.002818276872858405,true_boilerplate
635, ,0.0007369293598458171,true_boilerplate
636,5,3.0480234622955322,numeric
637, mg,1.0901857614517212,numeric
638, and,3.6294405460357666,true_boilerplate
639, Pro,11.791406631469727,medical_vocabulary
640,th,5.331363354343921e-05,medical_vocabulary
641,rom,3.6115903640165925e-05,medical_vocabulary
642,bin,1.1866753993672319e-05,medical_vocabulary
643, Complex,0.25336596369743347,clinical_entity
644, Concent,0.1257576048374176,clinical_entity
645,rates,6.3298659324646,clinical_entity
646, (,0.752545952796936,true_boilerplate
647,P,0.0014798393240198493,true_boilerplate
